model,case,regime,start,end,stage,variable,is_true_predictor,B,abs_B,Beta,abs_Beta,p_value,selected_stepwise,false_stepwise,problem_window,mean_abs_corr,rank_B,rank_Beta
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_2,0,-1.1175870895385742e-08,1.1175870895385742e-08,5.587935447692871e-09,5.587935447692871e-09,0.9999999996981679,0,0,1,0.9327034200132631,8.0,6.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_3,0,-4.0512531995773315e-08,4.0512531995773315e-08,-4.307366907596588e-09,4.307366907596588e-09,0.9999999987721417,0,0,1,0.9327034200132631,3.0,8.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_4,0,-1.862645149230957e-08,1.862645149230957e-08,-1.0943040251731873e-08,1.0943040251731873e-08,0.9999999993259243,0,0,1,0.9327034200132631,5.0,2.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_5,0,-2.3283064365386963e-09,2.3283064365386963e-09,-3.725290298461914e-09,3.725290298461914e-09,0.9999999999130431,0,0,1,0.9327034200132631,11.0,9.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_6,0,-2.3283064365386963e-08,2.3283064365386963e-08,-7.450580596923828e-09,7.450580596923828e-09,0.9999999983377819,0,0,1,0.9327034200132631,4.0,5.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_7,0,-1.3737007975578308e-08,1.3737007975578308e-08,1.7462298274040222e-10,1.7462298274040222e-10,0.9999999990990722,0,0,1,0.9327034200132631,7.0,11.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_8,0,4.889443516731262e-09,4.889443516731262e-09,-1.0710209608078003e-08,1.0710209608078003e-08,0.9999999996789604,0,0,1,0.9327034200132631,10.0,3.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_9,0,1.4319084584712982e-08,1.4319084584712982e-08,3.550667315721512e-09,3.550667315721512e-09,0.9999999989398283,0,0,1,0.9327034200132631,6.0,10.0
base,base_a_2_52,предтурбулентный цикл,37,62,early,Lag_10,0,-9.080395102500916e-09,9.080395102500916e-09,-4.423782229423523e-09,4.423782229423523e-09,0.9999999975226219,0,0,1,0.9327034200132631,9.0,7.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,X_n,1,-2.520000122487545,2.520000122487545,-0.9999999813735485,0.9999999813735485,0.944686088305575,1,0,1,0.932566843897234,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_1,0,-1.7695128917694092e-07,1.7695128917694092e-07,3.725290298461914e-09,3.725290298461914e-09,0.9999999953554485,0,0,1,0.932566843897234,2.0,5.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_2,0,-1.6577541828155518e-07,1.6577541828155518e-07,1.1175870895385742e-08,1.1175870895385742e-08,0.999999996847379,0,0,1,0.932566843897234,3.0,2.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_3,0,-1.0803341865539551e-07,1.0803341865539551e-07,4.190951585769653e-09,4.190951585769653e-09,0.9999999973721212,0,0,1,0.932566843897234,4.0,3.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_4,0,-1.7695128917694092e-08,1.7695128917694092e-08,-3.725290298461914e-09,3.725290298461914e-09,0.99999999952027,0,0,1,0.932566843897234,9.0,5.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_5,0,-1.6763806343078613e-08,1.6763806343078613e-08,2.7939677238464355e-09,2.7939677238464355e-09,0.999999999520031,0,0,1,0.932566843897234,10.0,6.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_6,0,-2.0489096641540527e-08,2.0489096641540527e-08,-4.656612873077393e-10,4.656612873077393e-10,0.9999999993217623,0,0,1,0.932566843897234,8.0,8.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_7,0,-5.494803190231323e-08,5.494803190231323e-08,4.656612873077393e-10,4.656612873077393e-10,0.999999997107758,0,0,1,0.932566843897234,5.0,8.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_8,0,1.5599653124809265e-08,1.5599653124809265e-08,-4.656612873077393e-10,4.656612873077393e-10,0.9999999992513388,0,0,1,0.932566843897234,11.0,8.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_9,0,2.7241185307502747e-08,2.7241185307502747e-08,4.045432433485985e-09,4.045432433485985e-09,0.9999999984709556,0,0,1,0.932566843897234,6.0,4.0
base,base_a_2_52,предтурбулентный цикл,38,63,early,Lag_10,0,2.5960616767406464e-08,2.5960616767406464e-08,-1.1641532182693481e-09,1.1641532182693481e-09,0.9999999985598651,0,0,1,0.932566843897234,7.0,7.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,X_n,1,-2.5200000014156103,2.5200000014156103,-1.0000000023283064,1.0000000023283064,0.9960662002805252,1,0,1,0.9322712744435154,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_1,0,-7.078051567077637e-08,7.078051567077637e-08,4.6566128730773926e-09,4.6566128730773926e-09,0.9999999998788227,0,0,1,0.9322712744435154,3.0,8.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_2,0,-5.21540641784668e-08,5.21540641784668e-08,5.587935447692871e-09,5.587935447692871e-09,0.9999999999173896,0,0,1,0.9322712744435154,6.0,6.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_3,0,-5.960464477539063e-08,5.960464477539063e-08,6.51925802230835e-09,6.51925802230835e-09,0.9999999998902271,0,0,1,0.9322712744435154,4.0,5.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_4,0,-8.009374141693115e-08,8.009374141693115e-08,-1.1175870895385742e-08,1.1175870895385742e-08,0.9999999996504045,0,0,1,0.9322712744435154,2.0,3.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_5,0,-7.450580596923828e-09,7.450580596923828e-09,-6.984919309616089e-09,6.984919309616089e-09,0.9999999999698499,0,0,1,0.9322712744435154,11.0,4.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_6,0,-5.587935447692871e-08,5.587935447692871e-08,3.4924596548080444e-09,3.4924596548080444e-09,0.9999999997517244,0,0,1,0.9322712744435154,5.0,9.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_7,0,-3.4458935260772705e-08,3.4458935260772705e-08,-1.3969838619232178e-08,1.3969838619232178e-08,0.9999999998625777,0,0,1,0.9322712744435154,7.0,2.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_8,0,-3.3993273973464966e-08,3.3993273973464966e-08,-4.889443516731262e-09,4.889443516731262e-09,0.9999999996013027,0,0,1,0.9322712744435154,8.0,7.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_9,0,9.720679372549057e-09,9.720679372549057e-09,2.0372681319713593e-09,2.0372681319713593e-09,0.9999999998433838,0,0,1,0.9322712744435154,10.0,10.0
base,base_a_2_52,предтурбулентный цикл,39,64,early,Lag_10,0,-1.210719347000122e-08,1.210719347000122e-08,6.402842700481415e-10,6.402842700481415e-10,0.9999999998349208,0,0,1,0.9322712744435154,9.0,11.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,X_n,1,-2.520000140182674,2.520000140182674,-1.0000000107102096,1.0000000107102096,0.9790766183878079,1,0,1,0.9323853549846762,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_1,0,-2.0302832126617432e-07,2.0302832126617432e-07,-7.12461769580841e-08,7.12461769580841e-08,0.9999999980227299,0,0,1,0.9323853549846762,4.0,2.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_2,0,-2.2724270820617676e-07,2.2724270820617676e-07,-4.6566128730773926e-08,4.6566128730773926e-08,0.99999999787373,0,0,1,0.9323853549846762,3.0,4.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_3,0,-2.477318048477173e-07,2.477318048477173e-07,-4.6566128730773926e-08,4.6566128730773926e-08,0.9999999974063724,0,0,1,0.9323853549846762,2.0,4.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_4,0,-1.6763806343078613e-07,1.6763806343078613e-07,-6.332993507385254e-08,6.332993507385254e-08,0.9999999978792916,0,0,1,0.9323853549846762,5.0,3.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_5,0,-8.195638656616211e-08,8.195638656616211e-08,-1.862645149230957e-09,1.862645149230957e-09,0.9999999980923402,0,0,1,0.9323853549846762,7.0,9.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_6,0,-6.146728992462158e-08,6.146728992462158e-08,-2.3748725652694702e-08,2.3748725652694702e-08,0.9999999985140491,0,0,1,0.9323853549846762,8.0,6.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_7,0,-1.0710209608078003e-07,1.0710209608078003e-07,-1.3969838619232178e-08,1.3969838619232178e-08,0.9999999975718974,0,0,1,0.9323853549846762,6.0,7.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_8,0,-3.3993273973464966e-08,3.3993273973464966e-08,-3.026798367500305e-08,3.026798367500305e-08,0.9999999992809453,0,0,1,0.9323853549846762,9.0,5.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_9,0,0.0,0.0,4.6566128730773926e-09,4.6566128730773926e-09,1.0,0,0,1,0.9323853549846762,11.0,8.0
base,base_a_2_52,предтурбулентный цикл,40,65,early,Lag_10,0,1.2223608791828156e-08,1.2223608791828156e-08,-1.862645149230957e-09,1.862645149230957e-09,0.999999998942433,0,0,1,0.9323853549846762,10.0,9.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,X_n,1,-2.51999968290329,2.51999968290329,-0.9999999608844519,0.9999999608844519,0.9933547691624458,1,0,1,0.9327047505815979,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_1,0,1.1082738637924194e-07,1.1082738637924194e-07,-3.073364496231079e-08,3.073364496231079e-08,0.9999999996644244,0,0,1,0.9327047505815979,4.0,4.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_2,0,1.2665987014770508e-07,1.2665987014770508e-07,-2.0489096641540527e-08,2.0489096641540527e-08,0.9999999996745215,0,0,1,0.9327047505815979,2.0,7.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_3,0,-4.0978193283081055e-08,4.0978193283081055e-08,-3.3527612686157227e-08,3.3527612686157227e-08,0.9999999998817538,0,0,1,0.9327047505815979,10.0,3.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_4,0,-1.1920928955078125e-07,1.1920928955078125e-07,-2.7939677238464355e-08,2.7939677238464355e-08,0.9999999995892409,0,0,1,0.9327047505815979,3.0,5.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_5,0,-8.568167686462402e-08,8.568167686462402e-08,-6.612390279769897e-08,6.612390279769897e-08,0.99999999969521,0,0,1,0.9327047505815979,6.0,2.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_6,0,-6.332993507385254e-08,6.332993507385254e-08,-3.725290298461914e-09,3.725290298461914e-09,0.999999999569178,0,0,1,0.9327047505815979,8.0,11.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_7,0,-9.313225746154785e-10,9.313225746154785e-10,-1.30385160446167e-08,1.30385160446167e-08,0.9999999999941804,0,0,1,0.9327047505815979,11.0,8.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_8,0,-1.0710209608078003e-07,1.0710209608078003e-07,-2.1420419216156006e-08,2.1420419216156006e-08,0.9999999993301387,0,0,1,0.9327047505815979,5.0,6.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_9,0,-6.938353180885315e-08,6.938353180885315e-08,-9.080395102500916e-09,9.080395102500916e-09,0.9999999995103872,0,0,1,0.9327047505815979,7.0,9.0
base,base_a_2_52,предтурбулентный цикл,41,66,early,Lag_10,0,-5.3085386753082275e-08,5.3085386753082275e-08,5.587935447692871e-09,5.587935447692871e-09,0.9999999986301129,0,0,1,0.9327047505815979,9.0,10.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,X_n,1,-2.5200004428625107,2.5200004428625107,-1.0000000707805157,1.0000000707805157,0.9967843247937971,1,0,1,0.9325691246868969,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_1,0,-1.9371509552001953e-07,1.9371509552001953e-07,-1.1548399925231934e-07,1.1548399925231934e-07,0.999999999704972,0,0,1,0.9325691246868969,3.0,3.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_2,0,-1.341104507446289e-07,1.341104507446289e-07,-1.4156103134155273e-07,1.4156103134155273e-07,0.9999999998519606,0,0,1,0.9325691246868969,5.0,2.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_3,0,-3.129243850708008e-07,3.129243850708008e-07,-9.313225746154785e-08,9.313225746154785e-08,0.999999999558481,0,0,1,0.9325691246868969,2.0,4.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_4,0,-1.0058283805847168e-07,1.0058283805847168e-07,-3.5390257835388184e-08,3.5390257835388184e-08,0.999999999841805,0,0,1,0.9325691246868969,7.0,8.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_5,0,-1.4156103134155273e-07,1.4156103134155273e-07,-6.612390279769897e-08,6.612390279769897e-08,0.9999999997648332,0,0,1,0.9325691246868969,4.0,6.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_6,0,-1.2665987014770508e-07,1.2665987014770508e-07,-5.4016709327697754e-08,5.4016709327697754e-08,0.9999999997566995,0,0,1,0.9325691246868969,6.0,7.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_7,0,-1.4156103134155273e-07,1.4156103134155273e-07,-6.984919309616089e-08,6.984919309616089e-08,0.9999999995674769,0,0,1,0.9325691246868969,4.0,5.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_8,0,-9.313225746154785e-09,9.313225746154785e-09,-9.313225746154785e-10,9.313225746154785e-10,0.9999999999740461,0,0,1,0.9325691246868969,10.0,11.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_9,0,-1.0943040251731873e-08,1.0943040251731873e-08,1.4028046280145645e-08,1.4028046280145645e-08,0.9999999999643329,0,0,1,0.9325691246868969,9.0,10.0
base,base_a_2_52,предтурбулентный цикл,42,67,early,Lag_10,0,4.423782229423523e-08,4.423782229423523e-08,3.073364496231079e-08,3.073364496231079e-08,0.9999999998574552,0,0,1,0.9325691246868969,8.0,9.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,X_n,1,-2.5199992395937443,2.5199992395937443,-1.0000001266598701,1.0000001266598701,0.9988264554134474,1,0,1,0.9322724582752209,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_1,0,2.1606683731079102e-07,2.1606683731079102e-07,-3.166496753692627e-08,3.166496753692627e-08,0.9999999998896769,0,0,1,0.9322724582752209,4.0,7.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_2,0,2.384185791015625e-07,2.384185791015625e-07,-9.313225746154785e-08,9.313225746154785e-08,0.9999999998873337,0,0,1,0.9322724582752209,2.0,3.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_3,0,1.6391277313232422e-07,1.6391277313232422e-07,-1.6205012798309326e-07,1.6205012798309326e-07,0.9999999999099821,0,0,1,0.9322724582752209,6.0,2.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_4,0,-2.2351741790771484e-07,2.2351741790771484e-07,1.4901161193847656e-08,1.4901161193847656e-08,0.9999999997091134,0,0,1,0.9322724582752209,3.0,10.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_5,0,-7.450580596923828e-09,7.450580596923828e-09,-6.426125764846802e-08,6.426125764846802e-08,0.9999999999910103,0,0,1,0.9322724582752209,10.0,4.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_6,0,7.450580596923828e-09,7.450580596923828e-09,-3.91155481338501e-08,3.91155481338501e-08,0.9999999999901321,0,0,1,0.9322724582752209,10.0,5.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_7,0,1.0803341865539551e-07,1.0803341865539551e-07,-3.632158041000366e-08,3.632158041000366e-08,0.9999999998715634,0,0,1,0.9322724582752209,7.0,6.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_8,0,-1.7881393432617188e-07,1.7881393432617188e-07,3.91155481338501e-08,3.91155481338501e-08,0.999999999372577,0,0,1,0.9322724582752209,5.0,5.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_9,0,-9.918585419654846e-08,9.918585419654846e-08,1.8277205526828766e-08,1.8277205526828766e-08,0.9999999995219816,0,0,1,0.9322724582752209,8.0,8.0
base,base_a_2_52,предтурбулентный цикл,43,68,early,Lag_10,0,-2.0954757928848267e-08,2.0954757928848267e-08,1.6763806343078613e-08,1.6763806343078613e-08,0.999999999914494,0,0,1,0.9322724582752209,9.0,9.0
base,base_a_2_52,предтурбулентный цикл,44,69,early,X_n,1,-2.520000282675028,2.520000282675028,-1.0000000037252903,1.0000000037252903,0.9997519706598658,1,0,1,0.9323853265161243,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,44,69,early,Lag_1,0,-2.9802322387695312e-08,2.9802322387695312e-08,8.195638656616211e-08,8.195638656616211e-08,0.99999999999656,0,0,1,0.9323853265161243,10.0,7.0
base,base_a_2_52,предтурбулентный цикл,44,69,early,Lag_2,0,-5.066394805908203e-07,5.066394805908203e-07,1.043081283569336e-07,1.043081283569336e-07,0.9999999999438045,0,0,1,0.9323853265161243,3.0,6.0
base,base_a_2_52,предтурбулентный цикл,44,69,early,Lag_3,0,-5.513429641723633e-07,5.513429641723633e-07,1.2665987014770508e-07,1.2665987014770508e-07,0.9999999999315949,0,0,1,0.9323853265161243,2.0,4.0
base,base_a_2_52,предтурбулентный цикл,44,69,early,Lag_4,0,-3.0547380447387695e-07,3.0547380447387695e-07,2.942979335784912e-07,2.942979335784912e-07,0.9999999999542026,0,0,1,0.9323853265161243,5.0,2.0
base,base_a_2_52,предтурбулентный цикл,44,69,early,Lag_5,0,-4.023313522338867e-07,4.023313522338867e-07,1.5273690223693848e-07,1.5273690223693848e-07,0.9999999998890385,0,0,1,0.9323853265161243,4.0,3.0
base,base_a_2_52,предтурбулентный цикл,44,69,early,Lag_6,0,-1.4528632164001465e-07,1.4528632164001465e-07,7.078051567077637e-08,7.078051567077637e-08,0.9999999999583892,0,0,1,0.9323853265161243,7.0,8.0
