model,case,regime,start,end,stage,mean_abs_corr,max_abs_corr,false_stepwise,problem_window,selected_count,R2_enter,top_b,top_beta,correct_top_b,correct_top_beta,topk_b,topk_beta,pairwise_b,pairwise_beta,margin_b,margin_beta,delta_pairwise
delay,delay_g_1_25,сложный цикл,112,137,late,0.5032607941291488,0.9273270126679265,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999994,0.9999999999999982,0.0
delay,delay_g_1_25,сложный цикл,113,138,late,0.49663359525562756,0.8897044757629684,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999964,0.9999999999999994,0.0
delay,delay_g_1_25,сложный цикл,114,139,late,0.48967010712844056,0.889470708244378,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999993,0.999999999999999,0.0
delay,delay_g_1_25,сложный цикл,115,140,late,0.4967180727570974,0.8974819808731228,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999997,0.9999999999999993,0.0
delay,delay_g_1_25,сложный цикл,116,141,late,0.4954812805587151,0.8974819808731228,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999973,1.0000000000000002,0.0
delay,delay_g_1_25,сложный цикл,117,142,late,0.48751697775561864,0.8974819808731228,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999996,1.0000000000000004,0.0
delay,delay_g_1_25,сложный цикл,118,143,late,0.4902947637787403,0.9165499573436054,1,1,2.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999996,0.9999999999999958,0.0
delay,delay_g_1_25,сложный цикл,119,144,late,0.5066775561010725,0.9165499573436054,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999951,1.0000000000000004,0.0
delay,delay_g_1_25,сложный цикл,120,145,late,0.49544057850104245,0.9165499573436054,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999978,0.9999999999999987,0.0
delay,delay_g_1_25,сложный цикл,121,146,late,0.4894786140755519,0.9027889044058063,1,1,2.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999964,0.9999999999999992,0.0
delay,delay_g_1_25,сложный цикл,122,147,late,0.4947656085792729,0.905613251290099,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999971,0.9999999999999984,0.0
delay,delay_g_1_25,сложный цикл,123,148,late,0.501280383268751,0.9178592591509566,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999978,0.9999999999999983,0.0
delay,delay_g_1_25,сложный цикл,124,149,late,0.495825974031123,0.9178592591509566,1,1,2.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999996,0.9999999999999988,0.0
delay,delay_g_1_25,сложный цикл,125,150,late,0.4980212681744704,0.9304755570164518,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999964,0.999999999999999,0.0
delay,delay_g_1_25,сложный цикл,126,151,late,0.5025952781799671,0.9599354561004523,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999956,0.999999999999998,0.0
delay,delay_g_1_25,сложный цикл,127,152,late,0.514748799961576,0.9599354561004523,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999978,0.9999999999999947,0.0
delay,delay_g_1_25,сложный цикл,128,153,late,0.5170534228491779,0.9599354561004523,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999973,1.0000000000000007,0.0
delay,delay_g_1_25,сложный цикл,129,154,late,0.5131564699274289,0.9613566318847546,1,1,2.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999996,0.9999999999999993,0.0
delay,delay_g_1_25,сложный цикл,130,155,late,0.5068900411970265,0.9664818319701186,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999987,0.9999999999999992,0.0
delay,delay_g_1_25,сложный цикл,131,156,late,0.5110484474025504,0.9727752713314368,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999987,0.999999999999998,0.0
delay,delay_g_1_25,сложный цикл,132,157,late,0.5069716662826519,0.9727752713314368,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999944,0.9999999999999998,0.0
delay,delay_g_1_25,сложный цикл,133,158,late,0.5044463032748242,0.9801003826219411,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999887,0.9999999999999997,0.0
delay,delay_g_1_25,сложный цикл,134,159,late,0.5072728544919685,0.9965634312700888,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999973,0.9999999999999991,0.0
delay,delay_g_1_25,сложный цикл,135,160,late,0.5169700803692692,0.9965634312700888,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999964,1.0000000000000036,0.0
delay,delay_g_1_25,сложный цикл,136,161,late,0.5140546026047048,0.9965634312700888,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999543,0.9999999999999917,0.0
delay,delay_g_1_25,сложный цикл,137,162,late,0.5114147401082497,0.9904688718139074,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999997,0.999999999999998,0.0
delay,delay_g_1_25,сложный цикл,138,163,late,0.5121629331914214,0.9908362837635017,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999987,0.999999999999998,0.0
delay,delay_g_1_25,сложный цикл,139,164,late,0.5163498608316623,0.9908362837635017,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999996,0.9999999999999991,0.0
delay,delay_g_1_25,сложный цикл,140,165,late,0.5088831676418578,0.9908362837635017,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999982,0.999999999999998,0.0
delay,delay_g_1_25,сложный цикл,141,166,late,0.5037350699051355,0.9901078035899967,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999994,0.9999999999999994,0.0
delay,delay_g_1_25,сложный цикл,142,167,late,0.5047825429984222,0.9834768702197862,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999982,0.9999999999999991,0.0
delay,delay_g_1_25,сложный цикл,143,168,late,0.5177293436833406,0.9811803940932633,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999947,0.999999999999998,0.0
delay,delay_g_1_25,сложный цикл,144,169,late,0.5107539566923958,0.9811803940932633,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999942,0.9999999999999971,0.0
delay,delay_g_1_25,сложный цикл,145,170,late,0.5053611900076695,0.9548248765951023,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999982,0.999999999999998,0.0
delay,delay_g_1_25,сложный цикл,146,171,late,0.5028472871430256,0.9493120265135915,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999925,0.9999999999999998,0.0
delay,delay_g_1_25,сложный цикл,147,172,late,0.5092425398607597,0.9493120265135915,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999978,0.9999999999999984,0.0
delay,delay_g_1_25,сложный цикл,148,173,late,0.504045674927402,0.9493120265135915,1,1,2.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999987,0.999999999999999,0.0
delay,delay_g_1_25,сложный цикл,149,174,late,0.4952926520020897,0.9485752120774196,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999998,0.9999999999999984,0.0
delay,delay_g_1_25,сложный цикл,150,175,late,0.49598798806352495,0.939281751518824,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999996,0.9999999999999974,0.0
delay,delay_g_1_25,сложный цикл,151,176,late,0.5083209764445871,0.939281751518824,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999982,0.9999999999999973,0.0
delay,delay_g_1_25,сложный цикл,152,177,late,0.4954633091245751,0.939281751518824,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.249999999999996,0.9999999999999978,0.0
delay,delay_g_1_25,сложный цикл,153,178,late,0.4914392749651648,0.910178719851323,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999998,0.9999999999999988,0.0
delay,delay_g_1_25,сложный цикл,154,179,late,0.49598223507150985,0.9117915078282931,0,0,1.0,1.0,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,1.2499999999999991,0.999999999999998,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,0,25,early,0.21512276368640562,0.53697410038389,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999999,0.8254611940038868,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,1,26,early,0.20130337710152227,0.53697410038389,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999999896,0.9792336966115189,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,2,27,early,0.20732222044400594,0.6151726794147131,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999978,1.2585358049711206,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,3,28,early,0.22781046302204486,0.9567206477042278,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999988,1.1672505007663228,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,4,29,early,0.25829685358344967,0.9831478644375746,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79999999999977,1.0884152185747604,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,5,30,early,0.2975622129402352,0.9849274261908155,1,1,3.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999999967,1.2342148999189604,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,6,31,early,0.3455132676113978,0.9863401305502804,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999998835,1.1612494754499352,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,7,32,early,0.41161544848930665,0.9899863731439483,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999999403,1.1132030706808287,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,8,33,early,0.4877837007611864,0.9929525667358045,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999841,1.2165184756405552,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,9,34,early,0.5464045897893792,0.9946919523230078,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999727,1.1496156546669454,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,10,35,early,0.60590931429734,0.9956421019072583,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999992724,1.1171464500223465,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,11,36,early,0.6265668415941871,0.9971756116831698,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999963734,1.2068422937207117,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,12,37,early,0.6242700751626085,0.9977140368266554,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999996135,1.1366219120375263,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,13,38,early,0.6220874682582656,0.9983035478633012,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999999687,1.1177574403565416,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,14,39,early,0.6336572400047649,0.9990490785331448,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999308,1.1979035324983336,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,15,40,early,0.6293107740283165,0.9991416865274831,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999995993,1.1290721330480977,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,16,41,early,0.6271448397150775,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999993292,1.1193831457899135,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,17,42,early,0.6359214691892019,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999528,1.18494093402807,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,18,43,early,0.6304890956304324,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999841,1.1349055730499913,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,19,44,early,0.6283181556304835,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999997556,1.1227291185789454,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,20,45,early,0.6353057374595835,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999996703,1.175822097324719,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,21,46,early,0.6298614327263277,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999997662,1.1455969371184551,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,22,47,early,0.6276941068858699,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999912,1.1239550475816378,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,23,48,early,0.6336237400731801,0.9992444497809834,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999998213,1.175050509805331,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,24,49,early,0.6292857607770355,0.9982954620281075,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999999865,1.1533414131521074,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,25,50,early,0.6272585245502071,0.9981051331118098,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999999154,1.1205574159343321,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,26,51,early,0.6333253293154057,0.9978327266790237,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999998515,1.1813327037014485,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,27,52,early,0.6307084689693678,0.9979115180553638,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999926,1.156886228470249,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,28,53,early,0.6284513756197099,0.9987308702720251,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999999545,1.1143291408240827,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,29,54,early,0.6352745041993719,0.9993747126822878,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999997414,1.1926787011894149,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,30,55,early,0.633349600965936,0.9995189528442381,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999926,1.1570412817975315,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,31,56,early,0.6303349411867716,0.9995200805931509,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.80000000000004,1.1129222734304065,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,32,57,early,0.6376790224453501,0.9995639053030313,1,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.8000000000000043,1.1983080623010167,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,33,58,early,0.6351639610774594,0.9995639053030313,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999992085,1.1553331890047964,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,34,59,early,0.6313314002041045,0.9996609986518126,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999386,1.1163899340690477,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,35,60,early,0.6388807294408235,0.9997365254112267,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999996135,1.1957620371110806,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,36,61,early,0.6356256279092218,0.9997678032550362,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999988177,1.1540720641702933,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,37,62,early,0.6315318607381747,0.999866315702444,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999727,1.118788181269224,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,38,63,early,0.6392934335270684,0.9999309049276485,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999995862,1.1919669065937342,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,39,64,early,0.6357677373842031,0.9999457252084134,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999985903,1.154253557697814,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,40,65,early,0.6318581874703447,0.9999457252084134,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999993292,1.1192534889731007,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,41,66,early,0.6394745011876001,0.9999474058925418,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999386,1.1901743525618684,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,42,67,early,0.6359635974159352,0.9999474058925418,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999969987,1.1550379103323678,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,43,68,early,0.6321860339119925,0.9999515502139106,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999974534,1.1185019889003343,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,44,69,early,0.6394302485417176,0.9999568225576687,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999996089,1.1905962267808263,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,45,70,early,0.6360335631521497,0.9999580255234403,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999974534,1.1555931429463726,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,46,71,early,0.6322599918292405,0.9999757782677338,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999999727,1.1175441404038793,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,47,72,early,0.6393823170024396,0.9999867795065371,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999847205,1.191988809376653,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,48,73,early,0.6360831352930915,0.9999903730581432,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999974534,1.1556646044507488,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,49,74,early,0.6322404837566805,0.9999917857582069,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999919964,1.117187785648639,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,50,75,early,0.6394250479063459,0.999993614630148,1,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999956344,1.1928966844679962,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,51,76,early,0.6361258133571662,0.999993614630148,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999738066,1.1554357128525226,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,52,77,middle,0.6322084815715093,0.9999937740452616,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999978354,1.117439125009696,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,53,78,middle,0.6394892826100472,0.9999941014301227,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999810825,1.1928622340710717,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,54,79,middle,0.6361336321995844,0.9999941014301227,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999829015,1.1552180501676048,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,55,80,middle,0.6321902595220487,0.9999965172708309,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999810825,1.1178077230797498,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,56,81,middle,0.6395257085891346,0.9999979834529509,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999810825,1.192377921741354,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,57,82,middle,0.6361277297074784,0.9999985238578961,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999883585,1.1551705208034946,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,58,83,middle,0.632203216655792,0.9999988694884744,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999447027,1.1179678205226082,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,59,84,middle,0.6395307285284819,0.9999992151988759,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.8000000000174623,1.1920179181761341,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,60,85,middle,0.6361266902369028,0.9999992151988759,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999997846317,1.1552469346279395,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,61,86,middle,0.632228240854258,0.9999992151988759,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999998064595,1.1179083152965177,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,62,87,middle,0.6395172088407703,0.9999992151988759,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999871943,1.191980564093683,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,63,88,middle,0.6361291009335627,0.9999992151988759,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999998137355,1.1553321170868003,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,64,89,middle,0.6322407716756496,0.9999994809039202,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999774445,1.1177764116700928,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,65,90,middle,0.6395046513282331,0.9999996669744771,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999996391125,1.192139469756512,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,66,91,middle,0.6361325984459844,0.9999997431036457,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999999999883585,1.1553605962981237,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,67,92,middle,0.6322388701876892,0.999999827171516,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.8000000000174623,1.1177022312185727,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,68,93,middle,0.639503043959748,0.9999998986530259,1,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79999999969732,1.1922859516344033,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,69,94,middle,0.6361352633168816,0.9999998986530259,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.8000000001629815,1.155339070246555,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,70,95,middle,0.6322317128759155,0.9999998986530259,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.800000000046566,1.1177128506533336,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,71,96,middle,0.6395085950629614,0.9999998986530259,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999580905,1.192318810208235,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,72,97,middle,0.6361356411171097,0.9999998986530259,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799999999755528,1.155307183493278,0.0
